xmin,ymin,xmax,ymax,Text 
1,2072,1545
2,2074,1547
1,2075,1545
2,2076,1545
3,2076,1545
4,2076,1547
1,2077,1545
2,2078,1545
3,2078,1545
4,2078,1548
1,2081,1545
2,2080,1545
3,2079,1545
4,2079,1546
5,2079,1547
6,2079,1548
7,2080,1548
8,2081,1548
9,2081,1547
10,2081,1546
11,2080,1546
12,2079,1546
13,2079,1547
1,2084,1546
2,2084,1547
3,2083,1547
4,2082,1547
5,2082,1546
6,2082,1545
7,2083,1545
8,2084,1546
9,2084,1547
10,2084,1548
11,2083,1548
12,2082,1548
1,2086,1546
2,2086,1546
3,2087,1546
4,2087,1547
5,2086,1547
6,2085,1548
7,2087,1548
1,2088,1548
2,2089,1546
3,2090,1548
1,2089,1548
2,2089,1548
1,2091,1548
2,2093,1548
1,2095,1549
2,2095,1547
3,2096,1547
4,2096,1548
5,2097,1548
6,2096,1548
7,2095,1548
1,2098,1550
2,2098,1547
1,2100,1548
2,2098,1549
1,2099,1548
2,2099,1550
1,2102,1548
2,2102,1549
3,2102,1549
4,2101,1549
5,2101,1548
6,2101,1548
7,2102,1548
8,2102,1548
9,2102,1548
10,2102,1549
11,2102,1550
12,2102,1550
13,2101,1550
1,2105,1548
2,2104,1548
3,2104,1549
4,2104,1548
5,2105,1549
6,2105,1549
7,2105,1550
8,2105,1551
9,2104,1551
10,2104,1550
11,2103,1550
1,2107,1548
2,2109,1548
3,2107,1549
4,2108,1549
5,2108,1550
6,2109,1550
7,2108,1551
8,2107,1551
9,2106,1551
10,2106,1550
1,2111,1550
2,2110,1550
3,2109,1550
4,2109,1549
5,2109,1548
6,2110,1548
7,2111,1549
8,2111,1550
9,2111,1551
10,2110,1551
11,2109,1551
1,2112,1551
2,2113,1549
3,2114,1551
1,2112,1551
2,2114,1551
1,2072,1542
2,2072,1541
3,2073,1541
4,2072,1543
1,2075,1542
2,2076,1541
3,2075,1543
1,2079,1542
2,2079,1544
3,2081,1542
1,2080,1543
2,2081,1544
1,2082,1542
2,2082,1545
3,2084,1542
1,2087,1545
2,2087,1542
1,2088,1545
2,2089,1543
1,2089,1544
2,2089,1544
3,2090,1544
4,2089,1545
1,2095,1543
2,2094,1544
3,2094,1545
4,2094,1545
5,2095,1545
6,2095,1545
7,2096,1545
8,2095,1544
9,2095,1543
10,2095,1543
1,2096,1547
2,2097,1545
3,2098,1545
4,2099,1545
5,2099,1545
6,2099,1546
7,2098,1546
8,2097,1546
9,2097,1545
1,2099,1545
2,2101,1545
3,2101,1545
4,2100,1545
5,2099,1545
6,2099,1546
7,2100,1546
8,2101,1546
1,2102,1547
2,2102,1545
1,2102,1545
2,2102,1545
3,2103,1545
1,2105,1547
2,2105,1545
3,2105,1545
4,2104,1545
5,2104,1546
6,2104,1547
7,2105,1547
8,2105,1547
1,2107,1545
2,2107,1547
3,2108,1547
1,2106,1545
2,2108,1545
1,2109,1545
2,2109,1545
3,2109,1545
4,2109,1548
1,2110,1546
2,2109,1546
3,2109,1547
4,2110,1548
5,2111,1548
6,2111,1547
7,2112,1547
8,2112,1546
9,2111,1546
10,2110,1546
1,2112,1548
2,2112,1546
3,2112,1547
1,2112,1546
2,2113,1546
3,2114,1546
4,2114,1547
5,2114,1548
1,3846,2984
2,3847,2979
1,3765,2853
2,3755,2852
1,1606,1584
2,1599,1583
3,2451,1709
4,2453,1709
5,2455,1710
6,2457,1711
7,2458,1712
8,2460,1713
9,2461,1714
10,2462,1716
11,2463,1717
12,2464,1719
13,2465,1720
14,2466,1722
15,2466,1724
16,2467,1726
17,2467,1727
18,2466,1729
19,2466,1731
20,2465,1732
21,2464,1735
22,2463,1736
23,2442,1887
1,1987,1726
2,1987,1724
3,1989,1724
4,1990,1724
5,1990,1725
6,1990,1726
7,1989,1726
8,1987,1725
1,1990,1727
2,1990,1724
1,1993,1725
2,1990,1726
1,1991,1726
2,1992,1727
1,1994,1725
2,1996,1725
3,1994,1727
1,1997,1726
2,1997,1726
3,1997,1728
1,2000,1726
2,1999,1726
3,1999,1726
4,2000,1726
5,2000,1726
6,2000,1727
7,2000,1728
8,2000,1728
9,1999,1728
10,1998,1727
1,2002,1726
2,2002,1727
3,2003,1727
4,2003,1728
5,2003,1729
6,2002,1729
7,2001,1729
8,2001,1728
9,2001,1727
10,2002,1727
11,2003,1727
12,2003,1727
13,2003,1726
14,2003,1726
15,2002,1726
1,2004,1728
2,2007,1728
1,2007,1729
2,2008,1727
3,2010,1727
4,2010,1728
5,2010,1729
6,2009,1729
7,2008,1728
1,2010,1729
2,2011,1727
1,2013,1728
2,2010,1729
1,2011,1729
2,2013,1730
1,2014,1729
2,2014,1728
3,2015,1728
4,2016,1728
5,2016,1729
6,2015,1729
7,2013,1730
8,2016,1730
1,2018,1729
2,2017,1729
3,2017,1729
4,2017,1729
5,2017,1730
6,2017,1731
7,2018,1731
8,2018,1730
9,2018,1729
10,2017,1729
11,2017,1729
1,2020,1729
2,2020,1729
3,2020,1729
4,2020,1731
1,2022,1729
2,2023,1729
3,2022,1732
1,1993,1722
2,1993,1721
3,1992,1721
4,1991,1721
5,1990,1722
6,1990,1722
7,1991,1723
8,1992,1723
9,1993,1722
10,1992,1722
11,1991,1722
12,1990,1722
1,1994,1723
2,1994,1723
1,1997,1722
2,1996,1722
3,1995,1722
4,1995,1722
5,1995,1723
6,1995,1724
7,1996,1724
8,1997,1724
9,1997,1723
10,1997,1722
11,1996,1722
12,1995,1722
13,1995,1723
1,2000,1725
2,2000,1722
1,2002,1723
2,2000,1724
1,2001,1724
2,2002,1725
1,2003,1722
2,2003,1725
3,2005,1723
1,2008,1726
2,2010,1723
3,2010,1726
1,2009,1725
2,2010,1726
1,2011,1726
2,2012,1724
1,2011,1725
2,2012,1725
3,2013,1725
4,2013,1726
5,2013,1726
6,2013,1726
7,2013,1726
8,2012,1726
9,2011,1726
1,2016,1727
2,2016,1726
3,2015,1726
4,2015,1725
5,2014,1726
6,2014,1726
7,2015,1726
8,2015,1727
9,2015,1726
10,2016,1726
1,2017,1727
2,2017,1726
3,2017,1726
4,2018,1726
5,2018,1726
6,2018,1727
1,2021,1726
2,2021,1728
1,2021,1726
2,2020,1726
3,2020,1726
4,2020,1726
5,2020,1727
6,2020,1728
7,2020,1728
8,2020,1727
9,2021,1727
1,2023,1726
2,2022,1726
3,2022,1727
4,2023,1728
5,2023,1728
6,2024,1727
7,2023,1727
8,2023,1726
9,2023,1726
1,2025,1728
2,2025,1726
1,2025,1727
2,2026,1726
3,2026,1727
4,2026,1727
5,2026,1729
1,2027,1728
2,2029,1728
3,2029,1727
4,2028,1727
5,2027,1727
6,2027,1728
7,2028,1729
8,2029,1729
1,2032,1727
2,2032,1729
1,2032,1728
2,2031,1728
3,2031,1727
4,2030,1728
5,2030,1728
6,2030,1729
7,2030,1729
8,2030,1729
9,2031,1729
10,2032,1729
1,777,3476
2,753,3405
3,695,3233
4,687,3210
1,679,3205
2,673,3206
3,673,3208
4,677,3206
1,3610,2759
2,3609,2771
3,3609,2772
4,3608,2775
5,3607,2777
6,3607,2779
7,3606,2781
8,3604,2783
9,3603,2785
10,3601,2787
11,3599,2788
12,3597,2790
13,3595,2791
14,3515,2850
15,3515,2850
16,3513,2851
17,3511,2853
18,3510,2853
19,3508,2854
20,3505,2855
21,3503,2855
22,3501,2855
23,3499,2855
24,3497,2854
25,3495,2854
26,3127,2799
27,2814,2754
28,2624,2725
29,2571,2717
30,2568,2717
31,2566,2716
32,2565,2715
33,2562,2714
34,2560,2712
35,2559,2711
36,2557,2709
37,2555,2707
38,2555,2705
39,2479,2600
40,2479,2600
41,2478,2598
42,2476,2597
43,2476,2596
44,2474,2595
45,2473,2594
46,2472,2594
47,2470,2594
48,2469,2593
49,2467,2593
50,2466,2593
51,2372,2578
52,2371,2577
53,2369,2577
54,2367,2577
55,2365,2577
56,2363,2578
57,2362,2578
58,2359,2579
59,2358,2581
60,2356,2581
61,2355,2583
62,2354,2584
63,2352,2586
64,2352,2587
65,2351,2589
66,2350,2590
67,2334,2710
68,2318,2828
69,2301,2949
70,2282,3060
71,2266,3171
72,2265,3176
1,2987,2886
2,2987,2889
3,2986,2889
4,2985,2888
5,2986,2887
6,2987,2888
1,2984,2886
2,2984,2889
1,2982,2888
2,2984,2887
1,2983,2887
2,2982,2886
1,2981,2888
2,2979,2888
3,2980,2887
4,2979,2887
5,2979,2886
6,2979,2886
7,2980,2886
8,2981,2886
9,2982,2886
1,2976,2886
2,2977,2886
3,2977,2886
4,2978,2886
5,2978,2886
6,2979,2886
7,2979,2887
8,2978,2887
9,2977,2887
10,2976,2887
11,2976,2886
12,2976,2886
13,2977,2886
14,2977,2885
15,2978,2885
16,2979,2886
1,2974,2887
2,2975,2887
3,2976,2886
4,2975,2886
5,2974,2886
6,2974,2885
7,2975,2885
8,2976,2885
1,2973,2886
2,2972,2886
3,2971,2886
4,2971,2886
5,2972,2886
6,2973,2884
7,2971,2884
1,2970,2885
2,2967,2885
1,2966,2883
2,2966,2886
3,2965,2886
4,2964,2886
5,2964,2885
6,2965,2885
7,2965,2884
8,2966,2885
1,2963,2883
2,2963,2886
1,2961,2885
2,2963,2884
1,2963,2884
2,2962,2883
1,2960,2884
2,2960,2885
3,2959,2885
4,2959,2885
5,2959,2884
6,2959,2883
7,2960,2883
8,2959,2883
1,2957,2884
2,2956,2884
3,2957,2882
1,2954,2884
2,2955,2884
3,2955,2883
4,2956,2883
5,2956,2883
6,2955,2882
7,2954,2882
8,2953,2882
9,2953,2883
10,2953,2883
11,2953,2884
12,2954,2884
1,2951,2883
2,2952,2883
3,2953,2883
4,2953,2883
5,2953,2882
6,2952,2881
7,2951,2881
8,2951,2882
9,2951,2883
10,2952,2883
11,2953,2883
12,2953,2882
1,2949,2882
2,2948,2882
3,2948,2881
4,2949,2881
5,2950,2881
6,2950,2883
7,2948,2883
8,2948,2883
9,2948,2882
10,2949,2882
11,2950,2883
1,2984,2892
2,2983,2892
3,2983,2890
1,2982,2891
2,2981,2891
3,2981,2892
4,2981,2890
1,2976,2891
2,2977,2889
3,2976,2890
1,2976,2890
2,2976,2889
1,2974,2890
2,2973,2888
3,2972,2890
1,2969,2887
2,2969,2890
1,2968,2887
2,2968,2889
3,2967,2889
4,2966,2889
5,2966,2888
6,2966,2887
1,2962,2889
2,2963,2888
3,2963,2887
4,2963,2886
5,2962,2886
6,2961,2886
7,2960,2886
8,2960,2887
9,2960,2888
10,2960,2889
11,2961,2889
12,2962,2889
1,2959,2888
2,2959,2885
1,2959,2887
2,2959,2887
3,2958,2887
4,2958,2886
5,2958,2886
6,2959,2886
7,2959,2886
1,2956,2886
2,2955,2886
3,2955,2887
4,2956,2887
5,2956,2887
6,2956,2886
7,2956,2886
8,2956,2886
9,2955,2886
1,2954,2885
2,2954,2887
1,2954,2886
2,2953,2886
1,2950,2886
2,2951,2885
3,2952,2885
4,2953,2886
5,2952,2886
6,2951,2886
7,2950,2886
1,2949,2887
2,2950,2885
3,2949,2884
1,2950,2886
2,2949,2886
1,2947,2886
2,2947,2886
1,2947,2886
2,2948,2884
1,2946,2886
2,2946,2886
3,2946,2885
4,2946,2884
5,2946,2884
6,2945,2884
7,2945,2885
8,2945,2886
9,2946,2886
1,2944,2884
2,2944,2886
1,2944,2885
2,2943,2885
3,2943,2885
4,2943,2883
1,4352,528
2,4142,521
1,4132,526
2,4030,626
1,4026,634
2,3958,1098
3,3887,1584
1,3889,1589
2,3994,1689
1,3994,1690
2,3994,1690
3,3994,1719
4,3994,1793
1,3990,1798
2,3941,1798
1,3936,1799
2,3844,1876
1,3842,1880
2,3779,2304
3,3750,2504
4,3712,2759
5,3711,2759
1,4125,1593
2,4127,1592
3,4127,1593
4,4127,1594
5,4126,1594
6,4126,1592
1,4126,1595
2,4128,1594
1,4129,1597
2,4126,1595
1,4127,1596
2,4126,1597
1,4129,1597
2,4129,1597
3,4129,1598
4,4129,1599
5,4129,1599
6,4127,1598
7,4128,1600
1,4131,1601
2,4130,1601
3,4129,1601
4,4130,1601
5,4130,1602
6,4129,1602
7,4129,1603
8,4129,1602
9,4129,1602
10,4129,1601
11,4129,1601
12,4129,1601
13,4129,1601
14,4130,1601
15,4130,1602
16,4131,1602
17,4131,1601
18,4131,1601
1,4132,1604
2,4132,1603
3,4131,1603
4,4130,1603
5,4129,1604
6,4129,1604
7,4130,1605
8,4131,1605
9,4132,1604
10,4132,1604
1,4132,1605
2,4133,1607
3,4131,1607
1,4132,1609
2,4134,1609
3,4132,1611
1,4132,1609
2,4133,1610
1,4134,1611
2,4135,1614
1,4137,1616
2,4137,1615
3,4137,1614
4,4136,1614
5,4135,1614
6,4135,1615
7,4135,1616
8,4135,1617
9,4135,1617
10,4135,1616
11,4135,1615
1,4138,1618
2,4138,1617
3,4138,1617
4,4137,1617
5,4137,1617
6,4137,1618
7,4137,1619
8,4136,1619
9,4135,1619
10,4135,1618
11,4135,1617
1,4138,1620
2,4139,1620
3,4139,1621
4,4139,1621
5,4139,1621
6,4138,1621
7,4136,1621
8,4137,1622
1,4140,1623
2,4140,1622
3,4139,1622
4,4139,1622
5,4138,1623
6,4138,1624
7,4139,1624
8,4139,1624
9,4140,1624
10,4140,1623
1,4141,1627
2,4140,1627
3,4140,1626
4,4140,1625
5,4141,1624
6,4141,1625
7,4142,1625
8,4142,1626
9,4141,1626
10,4141,1627
11,4140,1627
12,4139,1627
13,4139,1626
14,4139,1626
15,4139,1625
1,4142,1629
2,4142,1627
3,4141,1627
4,4142,1627
5,4142,1628
6,4142,1629
7,4142,1630
8,4141,1630
9,4140,1629
10,4140,1628
1,4131,1593
2,4131,1594
3,4132,1594
4,4129,1594
1,4132,1595
2,4132,1596
3,4130,1597
1,4132,1601
2,4134,1600
1,4134,1601
2,4132,1601
1,4133,1601
2,4132,1602
1,4135,1602
2,4133,1604
3,4136,1604
1,4135,1607
2,4137,1607
1,4135,1609
2,4137,1608
1,4136,1608
2,4137,1609
3,4137,1610
4,4136,1611
1,4140,1614
2,4139,1614
3,4139,1613
4,4139,1614
5,4139,1614
6,4138,1614
7,4138,1614
8,4138,1615
9,4139,1615
10,4139,1616
11,4140,1615
12,4140,1614
13,4140,1614
1,4138,1617
2,4140,1616
3,4140,1617
4,4141,1617
5,4141,1617
6,4140,1618
7,4139,1617
8,4139,1617
1,4141,1619
2,4142,1621
3,4142,1620
4,4142,1619
5,4141,1619
6,4140,1619
7,4140,1620
8,4140,1621
9,4141,1621
1,4141,1621
2,4142,1621
1,4142,1621
2,4142,1621
3,4143,1622
1,4144,1624
2,4142,1625
1,4143,1624
2,4144,1624
3,4143,1624
4,4143,1623
5,4142,1623
6,4142,1624
7,4142,1624
1,4145,1625
2,4143,1626
3,4143,1627
1,4144,1625
2,4145,1626
1,4145,1627
2,4145,1627
1,4145,1627
2,4144,1627
1,4145,1629
2,4145,1628
3,4145,1628
4,4144,1628
5,4144,1629
6,4145,1630
7,4145,1630
8,4146,1629
9,4145,1629
1,4145,1631
2,4146,1630
3,4147,1631
4,4147,1632
5,4145,1633
1,1597,1515
2,1564,1510
1,2295,1805
2,2299,1775
3,2342,1781
4,2409,1872
5,2381,2061
6,2295,2643
7,2215,3190
8,2114,3265
9,2093,3261
10,1754,3212
11,1530,3181
12,1521,3180
13,1517,3179
14,1522,3149
1,1973,2472
2,1975,2472
3,1975,2473
4,1975,2474
5,1974,2474
6,1974,2473
7,1974,2472
1,1973,2475
2,1975,2475
1,1975,2477
2,1974,2475
1,1974,2475
2,1972,2476
1,1974,2478
2,1974,2479
3,1974,2479
4,1974,2479
5,1973,2479
6,1972,2478
7,1972,2479
1,1974,2481
2,1974,2482
3,1972,2481
1,1973,2483
2,1974,2483
3,1974,2484
4,1974,2485
5,1974,2485
6,1973,2485
7,1973,2485
8,1972,2485
9,1971,2483
10,1971,2485
1,1974,2487
2,1973,2487
3,1973,2486
4,1972,2486
5,1971,2486
6,1971,2487
7,1971,2488
8,1971,2488
9,1972,2488
10,1973,2488
11,1974,2487
1,1971,2489
2,1971,2492
1,1970,2492
2,1972,2492
3,1972,2494
4,1972,2495
5,1971,2495
6,1971,2494
7,1971,2492
1,1970,2495
2,1972,2495
1,1971,2498
2,1971,2495
1,1971,2496
2,1969,2497
1,1971,2498
2,1971,2499
3,1971,2500
4,1971,2500
5,1970,2500
6,1969,2498
7,1969,2500
1,1971,2503
2,1971,2502
3,1971,2502
4,1971,2502
5,1970,2502
6,1969,2502
7,1968,2502
8,1969,2502
9,1969,2503
10,1970,2503
11,1970,2502
12,1970,2502
1,1971,2504
2,1971,2505
3,1968,2505
1,1970,2506
2,1970,2507
3,1971,2507
4,1968,2507
1,1978,2475
2,1978,2475
3,1976,2475
1,1978,2477
2,1978,2478
3,1976,2478
1,1975,2482
2,1977,2482
1,1977,2484
2,1976,2482
3,1975,2483
1,1977,2485
2,1974,2485
3,1977,2487
1,1974,2490
2,1977,2490
1,1974,2491
2,1975,2491
3,1975,2492
4,1975,2492
5,1974,2492
1,1975,2498
2,1975,2497
3,1974,2496
4,1974,2496
5,1974,2497
6,1973,2497
7,1973,2498
8,1973,2498
9,1974,2498
10,1974,2498
11,1975,2498
12,1975,2498
1,1974,2499
2,1972,2499
1,1974,2499
2,1974,2500
3,1974,2501
4,1974,2501
5,1974,2502
6,1973,2501
7,1973,2500
8,1973,2499
1,1973,2502
2,1973,2504
3,1974,2504
4,1974,2503
5,1974,2502
6,1973,2502
7,1972,2502
8,1972,2503
9,1972,2504
1,1972,2505
2,1974,2505
1,1973,2505
2,1974,2505
3,1974,2506
1,1971,2508
2,1973,2508
3,1973,2508
4,1973,2507
5,1973,2506
6,1972,2506
7,1972,2507
8,1971,2507
9,1971,2508
10,1971,2508
1,1974,2510
2,1971,2509
3,1971,2510
1,1973,2509
2,1973,2510
1,1973,2512
2,1974,2512
3,1973,2512
4,1971,2512
1,1972,2513
2,1972,2512
3,1971,2512
4,1971,2512
5,1971,2513
6,1971,2514
7,1971,2514
8,1972,2514
9,1972,2513
1,1971,2515
2,1972,2515
3,1971,2515
1,1972,2515
2,1972,2516
3,1971,2516
4,1971,2517
5,1970,2516
1,2683,24
2,2646,274
3,2552,352
4,2503,351
5,2495,480
6,2525,481
7,2602,573
8,2580,723
9,2450,1609
10,2356,1679
11,2329,1676
12,2319,1773
13,2343,1777
14,2413,1871
15,2409,1900
16,2222,3167
17,2218,3192
18,2115,3269
19,2096,3265
20,2086,3383
21,2122,3388
22,2195,3476
1,2613,3213
2,2616,3213
3,2613,3215
4,2615,3215
1,2614,3218
2,2614,3218
3,2615,3218
4,2615,3217
5,2615,3216
6,2614,3216
7,2614,3217
8,2614,3218
9,2613,3218
10,2613,3217
11,2613,3216
1,2612,3218
2,2614,3219
1,2614,3221
2,2612,3221
1,2614,3219
2,2614,3221
1,2612,3222
2,2614,3222
3,2614,3223
4,2614,3224
5,2613,3224
6,2613,3223
7,2613,3222
1,2613,3223
2,2611,3224
1,2612,3225
2,2612,3228
1,2613,3228
2,2613,3229
3,2611,3229
1,2611,3231
2,2613,3231
3,2613,3233
1,2612,3231
2,2611,3232
1,2611,3231
2,2611,3232
1,2612,3234
2,2612,3235
3,2610,3234
1,2612,3237
2,2612,3236
3,2611,3236
4,2611,3235
5,2611,3236
6,2610,3236
7,2610,3237
8,2610,3238
9,2611,3238
10,2611,3238
11,2612,3238
12,2612,3237
1,2611,3241
2,2611,3240
3,2611,3239
4,2611,3238
5,2611,3238
6,2611,3239
7,2611,3240
8,2611,3241
9,2611,3241
10,2610,3240
11,2609,3240
12,2609,3239
13,2610,3238
1,2611,3242
2,2611,3241
3,2610,3241
4,2609,3241
5,2609,3242
6,2609,3243
7,2610,3243
8,2611,3243
9,2611,3243
10,2611,3242
1,2610,3244
2,2609,3247
1,2608,3248
2,2611,3248
3,2611,3249
4,2610,3250
5,2609,3250
6,2609,3249
7,2609,3248
1,2608,3251
2,2610,3251
1,2610,3253
2,2608,3251
1,2609,3251
2,2608,3252
1,2609,3254
2,2609,3255
3,2610,3255
4,2607,3255
1,2607,3258
2,2609,3258
3,2608,3256
4,2608,3258
1,2609,3260
2,2609,3259
3,2608,3259
4,2608,3259
5,2608,3260
6,2608,3261
7,2607,3261
8,2606,3261
9,2606,3260
10,2607,3259
11,2607,3258
12,2608,3259
13,2608,3260
14,2608,3261
15,2608,3261
16,2609,3260
1,2608,3261
2,2608,3264
3,2606,3262
1,2618,3216
2,2618,3217
3,2616,3217
1,2618,3218
2,2618,3219
3,2616,3219
1,2615,3223
2,2618,3224
1,2617,3225
2,2616,3223
1,2616,3224
2,2615,3225
1,2618,3226
2,2614,3227
3,2617,3228
1,2614,3231
2,2617,3232
1,2614,3232
2,2615,3232
3,2615,3233
4,2615,3234
5,2614,3234
1,2615,3238
2,2615,3238
3,2614,3238
4,2614,3238
5,2613,3238
6,2613,3239
7,2614,3240
8,2614,3240
9,2615,3240
10,2615,3239
11,2615,3238
1,2612,3241
2,2614,3241
3,2614,3241
1,2614,3241
2,2614,3241
3,2614,3242
4,2613,3242
5,2613,3241
6,2613,3241
1,2613,3243
2,2613,3245
3,2614,3245
4,2614,3245
5,2614,3244
6,2613,3243
7,2613,3244
8,2612,3244
9,2612,3245
10,2612,3245
1,2612,3246
2,2614,3246
1,2613,3246
2,2614,3246
3,2614,3247
1,2611,3249
2,2613,3249
3,2613,3248
4,2613,3248
5,2612,3248
6,2612,3248
7,2611,3248
8,2611,3249
9,2612,3249
1,2614,3251
2,2611,3251
3,2611,3251
1,2613,3251
2,2613,3251
1,2614,3252
2,2613,3253
3,2614,3253
4,2614,3252
1,2613,3253
2,2611,3252
1,2612,3255
2,2612,3254
3,2611,3254
4,2611,3254
5,2611,3255
6,2611,3255
7,2611,3255
8,2612,3255
9,2612,3255
1,2611,3256
2,2612,3256
1,2611,3256
2,2612,3257
3,2612,3258
4,2611,3258
5,2611,3258
1,3779,2830
2,3777,2844
1,1568,1516
2,1583,1518
1,3610,2759
2,3611,2755
3,3611,2755
4,3612,2754
5,3613,2753
6,3613,2752
7,3614,2752
8,3615,2752
9,3616,2752
10,3616,2751
11,3617,2751
12,3737,2769
13,3738,2770
14,3738,2770
15,3739,2771
16,3739,2771
17,3740,2771
18,3741,2772
19,3741,2773
20,3741,2774
21,3741,2775
22,3741,2775
23,3722,2909
24,3721,2910
25,3721,2911
26,3721,2912
27,3721,2913
28,3722,2913
29,3722,2914
30,3722,2915
31,3722,2916
32,3723,2916
33,3724,2917
34,3725,2917
35,3725,2918
36,3725,2918
37,3726,2918
38,3727,2918
39,3853,2936
40,3853,2937
41,3854,2937
42,3855,2938
43,3855,2938
44,3856,2939
45,3856,2939
46,3856,2939
47,3856,2940
48,3857,2941
49,3857,2942
50,3857,2942
51,3851,2985
1,3744,2818
2,3746,2819
3,3746,2820
4,3746,2821
5,3745,2821
6,3745,2821
7,3745,2820
8,3745,2818
1,3743,2821
2,3745,2821
1,3745,2824
2,3744,2821
1,3745,2822
2,3743,2824
1,3745,2825
2,3745,2827
3,3744,2825
4,3744,2826
5,3744,2827
6,3743,2827
7,3743,2826
8,3743,2825
9,3743,2824
1,3744,2829
2,3743,2829
3,3743,2828
4,3743,2827
5,3744,2827
6,3745,2827
7,3745,2828
8,3745,2829
9,3744,2829
10,3743,2829
11,3742,2829
12,3742,2828
13,3742,2827
14,3743,2827
1,3744,2832
2,3745,2830
3,3743,2830
4,3744,2830
5,3744,2831
6,3743,2831
7,3743,2832
8,3742,2832
9,3742,2831
10,3741,2831
11,3742,2830
12,3742,2830
1,3743,2833
2,3744,2833
3,3744,2834
4,3744,2834
5,3743,2835
6,3743,2834
7,3742,2834
8,3741,2833
9,3741,2834
1,3742,2836
2,3741,2838
1,3741,2839
2,3743,2840
3,3743,2840
4,3742,2841
5,3741,2841
6,3741,2840
7,3741,2839
1,3740,2842
2,3742,2843
1,3742,2844
2,3741,2842
1,3741,2843
2,3740,2844
1,3741,2845
2,3741,2846
3,3742,2846
4,3742,2847
5,3741,2847
6,3741,2847
7,3741,2847
8,3740,2845
9,3739,2847
1,3741,2848
2,3741,2849
3,3739,2849
1,3741,2851
2,3741,2850
3,3740,2850
4,3739,2850
5,3739,2851
6,3739,2852
7,3740,2852
8,3741,2852
9,3741,2851
1,3741,2855
2,3741,2854
3,3741,2853
4,3740,2853
5,3739,2853
6,3738,2853
7,3738,2854
8,3739,2855
9,3740,2854
10,3740,2853
11,3739,2853
1,3739,2857
2,3738,2858
3,3738,2857
4,3738,2857
5,3738,2856
6,3741,2856
7,3740,2857
8,3740,2858
9,3739,2858
10,3739,2857
11,3739,2856
1,3749,2822
2,3749,2822
3,3749,2823
4,3747,2822
1,3748,2824
2,3749,2825
3,3746,2824
1,3748,2829
2,3746,2829
3,3747,2830
1,3747,2830
2,3745,2830
1,3748,2831
2,3745,2832
3,3748,2834
1,3745,2837
2,3747,2837
1,3745,2837
2,3746,2838
3,3745,2838
1,3746,2838
2,3746,2839
3,3745,2840
4,3745,2839
1,3746,2844
2,3745,2844
3,3745,2844
4,3744,2844
5,3744,2844
6,3744,2845
7,3745,2845
8,3745,2846
9,3745,2845
10,3746,2845
11,3746,2844
1,3742,2846
2,3745,2847
3,3745,2847
4,3745,2848
5,3744,2848
6,3743,2847
7,3743,2847
8,3744,2846
1,3744,2849
2,3744,2850
3,3745,2850
4,3745,2850
5,3744,2849
6,3743,2849
7,3743,2850
8,3742,2850
9,3743,2850
1,3742,2851
2,3744,2851
1,3743,2851
2,3744,2852
3,3744,2853
1,3744,2855
2,3742,2855
3,3742,2854
4,3742,2853
5,3743,2853
6,3744,2853
7,3744,2854
8,3743,2855
1,3744,2857
2,3742,2857
3,3741,2857
1,3743,2856
2,3743,2857
1,3744,2858
2,3744,2858
1,3743,2858
2,3741,2858
1,3743,2860
2,3742,2859
3,3741,2859
4,3741,2860
5,3741,2860
6,3741,2861
7,3742,2861
8,3742,2860
9,3743,2860
10,3743,2860
1,3741,2862
2,3742,2862
3,3742,2863
4,3742,2863
5,3741,2863
6,3741,2863
1,3763,2835
2,3750,2834
3,3747,2833
4,3745,2831
5,3742,2829
6,3741,2827
7,3740,2824
8,3748,2770
9,3748,2769
10,3748,2768
11,3748,2768
12,3747,2767
13,3747,2766
14,3746,2765
15,3745,2765
16,3745,2765
17,3745,2764
18,3744,2764
19,3743,2764
20,3742,2764
21,3741,2764
22,3715,2760
1,4352,1703
2,3999,1690
1,3996,1693
2,3996,1719
3,3996,1793
1,3990,1799
2,3941,1799
1,3937,1801
2,3845,1877
1,3843,1880
2,3781,2304
3,3751,2504
4,3713,2760
5,3715,2760
1,3734,2866
2,3736,2849
3,3737,2847
4,3738,2844
5,3739,2844
6,3741,2841
7,3743,2840
8,3745,2840
9,3746,2840
10,3748,2840
11,3748,2840
12,3750,2840
13,3761,2841
1,1386,1636
2,1572,1663
1,1581,1656
2,1590,1581
3,1585,1581
1,1442,1611
2,1442,1611
3,1442,1611
4,1441,1611
5,1440,1611
6,1440,1611
7,1441,1611
8,1442,1612
9,1442,1612
10,1442,1613
11,1442,1613
12,1441,1613
13,1440,1613
1,1445,1611
2,1445,1611
3,1444,1611
4,1443,1611
5,1443,1612
6,1444,1612
7,1445,1612
8,1445,1613
9,1445,1614
10,1444,1614
11,1443,1614
12,1443,1613
1,1446,1612
2,1446,1611
3,1447,1611
4,1448,1611
5,1448,1612
6,1448,1613
7,1447,1613
8,1445,1614
9,1448,1614
1,1449,1612
2,1448,1612
3,1448,1613
4,1448,1614
5,1448,1614
6,1449,1614
7,1450,1614
8,1450,1614
9,1451,1614
10,1451,1613
11,1451,1612
12,1450,1612
13,1449,1612
1,1453,1612
2,1452,1612
3,1452,1613
4,1452,1613
5,1453,1614
6,1453,1614
7,1452,1614
8,1452,1614
1,1455,1613
2,1456,1613
